Source_1,Source_2,Source_3,Source_4,Target
1.6244041434759282,2.5994097566916543,0.45491164615889107,2.086918737823417,1.1183172721645127
1.3591735030929157,2.6255963647223446,0.670293368753711,2.2794967073551744,0.8968386163032123
1.7438344044939416,2.715847058140853,0.8011240118606273,2.2955848065939137,1.2781271285491702
1.750976830992859,2.7687843574676823,0.9040354478785907,2.205135267707624,1.2698374767892193
1.9154764246856486,2.91045221078948,0.7244182948181048,2.209191184274929,1.5413018389343243
1.6552086196105793,2.7170344834477453,0.7768516867602306,2.4931524452257974,1.4457573785212923
1.8577553328588166,2.8340677842588895,1.1239007565716599,2.4151413842971468,1.3789165104435899
1.8663458979203185,3.1164896738482444,0.8196486309827327,2.4508314191026477,1.531748481450165
1.7961739795925435,2.83129648492282,1.0804922814807802,2.4695612950976567,1.5978357938241659
1.7938658999970725,3.031002160568202,1.1006084275256431,2.484109414228418,1.7262995428231864
1.8323638041610926,2.8108658628381322,1.3541618222971556,2.405366231124177,1.6925796233608095
2.0475037419825317,2.969515367242146,1.266304460286859,2.5981074410918406,1.8571028426703413
2.037114907361654,2.855183053739862,1.333818815607514,2.5621037038776304,1.8275107531695753
1.7748940906201809,2.8768725067276466,1.3146544858943976,2.429119914540559,1.689477684110378
1.8750369022880466,2.759733399902078,1.277650482334635,2.1048079145607326,1.9233537637227096
1.9055268241999908,2.861930922056842,1.3594897471334104,2.308387384588683,1.7329292580071038
1.8519824178102269,2.6641246231419875,1.1969816702251512,2.2409656460879144,1.571202280178134
1.6239615286666098,2.57831270869372,1.1687000637376908,2.2239696707581293,1.571481588085976
1.6656785456203875,2.561255246862619,1.2027703863080046,2.127688908343331,1.7200946620136341
1.5256969591333047,2.350809883398047,1.1893067988031822,2.1093852590325857,1.6521566309709508
1.7054999835287843,2.0847338905485997,1.0871318832692713,1.866591796184245,1.5412324748965252
1.7898623995341592,2.0549942582504768,1.1109419487599896,1.541946705749499,1.2758390429991806
1.4449546433026186,2.0099252693987677,1.2507781871585115,1.8432114773644683,1.209259753012849
1.1521998620293503,2.1251562394975565,0.9258059831595703,1.7398612021208297,1.1448303609659587
1.365877210100394,2.051037929419391,0.964349717520197,1.4856340195281388,1.2592369990077015
1.3615151307948041,1.5610117814437314,0.7660202948515749,1.1586648928082242,1.01436323603754
1.2816830019453187,1.5889258562861666,0.8391763119162574,1.301031032960977,1.0037365079151406
1.083788603730605,1.3851916130190154,0.5349970900034021,1.1181051468491308,0.7070617501534089
1.0574589489188124,1.3625056326800518,0.6698548947250751,0.913700773594686,0.5587036875836267
0.9531416675359488,1.0935929229225474,0.5443782786912894,1.0258464434830634,0.7193520801970892
0.9581893183512291,1.1455463455328987,0.48067992401929066,1.141088321038851,0.7180702867839192
0.926760275207812,0.9216256765438596,0.2455611380051709,0.8229677913337327,0.6259132833014472
0.7126312877627967,0.7833049604626368,0.2653825965651704,0.7485219846155169,0.6039121638002913
0.6969575394274801,0.7506334809478861,0.3996461868520001,0.5987907294314814,0.5136113298355898
0.7059973425679494,0.5467502576813763,0.07788436096506207,0.6426903516649876,0.5400101635944446
0.7208941848097081,0.7690308656208265,0.17725879606765116,0.8696431238158135,0.5695757890382289
0.789912179730027,0.5937220863279116,0.2733619517991499,0.6776745896761508,0.5199624450460918
0.9330580859382143,0.8331056622164024,0.4584946957779614,0.7005548713761629,0.48172527049548985
0.7644453853776616,0.7975418111037853,0.44155471776605704,0.777202596311745,0.6586163143096062
1.08216931258088,0.892226377642652,0.5391793421390534,0.9576189653339698,0.9160451616927902
1.0815285421657683,0.801727464563485,0.4541268074295782,0.9279692561553128,0.6659918494966373
0.932742784018296,1.0601872374214756,0.6282681307695015,1.2040585119872953,0.9593056141571773
1.2957032795750203,1.1466636842848577,0.6429790279710865,1.1941271660855166,1.1420615947107966
1.4127077852383414,1.0543938838417468,0.7858230346567369,1.4466449247421136,1.1038540168013355
1.5809071387515155,1.1654309720072842,0.9107877762958052,1.639334553910965,1.4924124167953443
1.6461094468864368,1.349222501097994,0.8852140554951146,1.4761951189229408,1.3740674930097005
1.6216474380761663,1.243081629327976,1.1310929941406866,1.5963240458168646,1.456046387345846
1.5505423493062822,1.1576207709665989,1.0192091205255986,1.6555078257967697,1.3499423814523432
1.713903119395263,1.3217921083599917,0.9736566517969584,1.620975014437542,1.347482567443564
1.5173982299287998,1.3024050451059683,0.9001668780382374,1.5659934539780307,1.3545719567594345
1.4176868716262105,1.0475969896625155,1.0796317791183372,1.5878573421933362,1.2596892523263614
1.4113540724987352,1.130637556144758,0.9747279665125235,1.1427511938910369,1.1793022727872826
1.3523727266878438,1.0323450128874516,0.8292267626179414,1.2915856388762086,1.0601833309749331
1.319750739744512,1.0856363045196662,0.6833443662777197,1.1246982765247948,1.1234439257344635
1.208795632611268,0.8396749426140588,0.8282931281173495,1.1679930884510612,0.8238662002059215
1.1389356111197242,0.9920411990850746,0.6783114745487302,1.1711897839016199,0.9963117227455583
1.1734352125584862,0.9013708291816773,0.7382224398134903,0.9674052145169634,0.8263853085628768
1.105744154783622,0.724128423128606,0.5969770087623927,0.7942882177681615,0.6786335805071209
1.0111596427389273,0.6668273782625741,0.6949171437514146,0.8227837477852707,0.6804463670095975
0.8637465183182964,0.5703518613305895,0.5110378719156835,0.9154014887609926,0.4132366308770299
0.7711316765976148,0.8051817441171464,0.6436842796191742,0.5768428239576564,0.46120409870210094
0.7631889261406577,0.5434787852553222,0.539707707233316,0.5084647154545089,0.3085863690355258
0.7259256808291742,0.6063273006102108,0.3043060663930909,0.5004647370716901,0.3598250330561431
0.783831382809371,0.8058273711082802,0.3922842631621712,0.37728372003940097,0.25718736365116734
0.6345300160625774,0.6859234893641968,0.5631907998007974,0.4230409693601061,0.16639074506702511
0.5081287169550681,0.6293343661721054,0.4231904765428977,0.1492914767149924,0.14455984470231137
0.5131218979965839,0.617298087445847,0.3315314277743688,0.15223777078104211,0.25139618232993055
0.7430756228033655,0.5639147643410863,0.38178205787878305,-0.09121743964801363,0.12164799845870405
0.44408118497645815,0.4356819040666452,0.47553194548945577,0.10134525420048145,0.05415557215424138
0.3814857729349951,0.6212562792124392,0.3841454846157378,0.05971832555905158,0.1705868000765949
0.4494599658136515,0.43445607136412323,0.311558717066783,-0.09256667607369716,0.18324183082226536
0.6250112086361906,0.7466059645299064,0.14306679851543896,-0.1623694651087313,0.1179782577402295
0.42818042337959783,0.344565340690788,0.4593804871999372,-0.10467060795420442,-0.010610174829641189
0.4169701415374276,0.45387232200502087,0.17575646581399973,0.08333644631928389,0.2239579840595622
0.1988865980250612,0.4568414306941207,0.34854034442900045,-0.372984440606442,0.09613988843384047
0.1748348170818234,0.3595683143571867,0.05918833369943627,-0.25252933749000694,0.23530946495098057
0.29257409192025174,0.38745653039782907,0.12773685891004066,-0.3735081405965712,0.07500122473835473
0.21476088029781598,0.4143026461050062,0.0632650547250125,-0.6588372402664204,0.1723379743009686
0.26767793746653346,0.4492375635283181,0.20029539621990838,-0.36675976545308253,-0.09324625020109517
0.08684189187517892,0.27286950146092454,0.019308841111720543,-0.4929482804143328,0.03007811928805937
0.2711067356712868,0.21034443061842079,0.09465709807987878,-0.627095893029879,0.01489107887229442
0.27103536260515376,0.1992684790788753,0.1709793466241323,-0.6084893555411565,0.23019047065965248
-0.04922543927649148,0.11729924992770432,-0.033523779045250675,-0.7012273035647875,-0.009740291531579362
0.10131506835890973,-0.013625840709225484,-0.17936065051217498,-0.5394801369416787,-0.08294711777263013
0.020979864517059844,0.010664676225049678,-0.16795883734676526,-0.7972245146132422,-0.019962705628584196
0.16689495220446565,0.08469720062402455,-0.2842601676035492,-0.9080266246686155,-0.04844935935355918
0.020044010748557134,-0.08098272278376684,-0.14841042966048107,-0.7786171940206825,0.016565794475483623
0.06936139249033517,-0.14126971890338255,-0.21195107006984282,-0.8692307714377092,-0.08723608122440085
-0.05591890022845217,-0.20361057952674955,-0.3019256567309183,-0.6447072606478998,-0.08999947146485615
-0.037408349395874035,-0.17867963863480318,-0.4898528725733056,-0.8599037370956107,0.07364837984638578
0.12590013336771108,-0.23900201115601702,-0.6558770159211893,-0.7217957534580929,-0.23259717711634925
0.10378633249490253,-0.2769078347610071,-0.5238011760032689,-0.8790669410612054,0.06045866967018143
-0.28811094050955577,-0.3934588579353356,-0.5738038115699465,-1.0204185027052655,0.0825116055148091
-0.09282770036403255,-0.6321059300919787,-0.69143414891264,-0.6450693442925276,0.08131923122456769
-0.11680183847680557,-0.4891258489102215,-0.735408293809536,-0.9481849313935666,-0.1789839884575746
-0.25598979953111,-0.45605525001163894,-0.7352452741404744,-0.9306922453915112,-0.15677413240331498
-0.23068530203524848,-0.5659585316971841,-0.6695386137754139,-0.7493293537484055,-0.014425131466135797
-0.13778418855298158,-0.4213984199758803,-1.0062716446259754,-0.7473730117782527,0.015776769991718547
-0.060537296905980295,-0.5912726190842092,-0.8948427060807308,-0.8059452901058235,-0.1316878243566238
-0.10051018751364665,-0.7290701680407432,-0.800928477294824,-0.8028145887871447,0.15598646287451273
-0.18856479139770518,-0.4222394669169177,-1.1522122345552714,-0.6434112487716837,0.23821443084792973
-0.24335013893405633,-0.5224195436701714,-0.9907854728094055,-0.6571573856702998,0.03586587360583218
-0.3344195670986292,-0.4857757244326517,-1.0094760153127462,-0.7127571557467207,0.09841808157705836
0.044513864588109256,-0.6469364233683065,-1.0364212929419423,-0.7699655384904723,0.3526199219051269
-0.14602725916132114,-0.4796220485761005,-0.896143095566723,-0.9906152114285289,0.24980115717742396
-0.15395716544218666,-0.42753650042353536,-1.107478402262181,-0.7099169440018955,0.2978214713399012
-0.008535867231778904,-0.36893228165733194,-1.1963272036771793,-0.7709407791929407,0.3398394459514164
-0.021948943625470868,-0.24332041015793968,-1.1904689256000216,-0.5174854581596199,0.17904206883862225
0.01730611885761855,-0.35144996301356796,-1.155071261288428,-0.6878148732386243,0.3404595644032933
0.12047163790890411,-0.25791369347225496,-1.2597077135055068,-0.6713952849263729,0.6414729037252476
0.044879641029139314,-0.007254700337592596,-1.326435206012857,-0.6524112299165192,0.4646453763849612
0.02983840697943191,-0.13245253090336942,-1.2516905240126717,-0.5338064731141877,0.7625821819569336
0.16570923538905105,0.09209111220911664,-1.1930798145789792,-0.5986040949634461,0.792349429421411
