Source_1,Source_2,Source_3,Source_4,Target
1.8720279471496828,1.8222730155640698,1.6552813534594697,2.3721290244054605,1.936651904579115
2.016682474627826,2.066005364963667,1.6133958249710658,2.2823431187224466,1.8564617800186347
1.7381739900205657,1.7487382005663992,1.5225224535296258,2.27691347307483,1.838533150646758
1.928959172430809,1.816815466538144,1.6360464222545423,2.2196271552777187,1.8311874977978428
1.8569345762048781,1.9732415115119792,1.5888765281461974,2.2313838112764337,1.7118493491561422
1.9262750904110855,2.0177754399643177,1.8751914532216056,2.231887963475274,1.6297018239099332
1.9211387400119335,1.8834136121123313,1.5252563869650588,2.366248820495025,1.769687549018222
1.807742458836921,1.9988585447158143,1.8103457390430402,2.2056512194749867,1.4589824457648242
1.8499343082331392,2.0103257153873333,1.7548367883007412,2.2227704528936143,1.5456267468880382
1.7621887733456874,1.8720540243445887,1.5991337971132054,2.119615905117364,1.4586500096926334
1.8825719377244954,1.81052900341937,1.6968086708257732,1.9439025212318102,1.3026201376572426
1.5722456770861704,1.879363924097269,1.6560325256136827,1.9188636326350348,1.4657145033640737
1.5422702993853654,1.6929692267952856,1.4378161099239357,1.7486198979651604,1.098333326446663
1.5513794720598706,1.5901884519811753,1.5673841835076183,1.5899199588345985,1.2105459048140812
1.5226231761455007,1.5652370326755023,1.3429050754952323,1.6203477765443488,0.9359275946487032
1.2779019757486643,1.5563822806986736,0.9898002447752804,1.5453311120466429,0.8080938976415077
1.2048478167064738,1.58756574939458,0.983333181168953,1.4098639281029524,0.4883284674609709
1.449697943042443,1.511310349526114,1.0812561485697447,1.185521067723481,0.42230005074908644
1.2587742033622957,1.4988683217950547,0.9524738264105569,1.4489903600849308,0.5186074159792597
1.2304127966361706,1.634705800076764,0.966324843593655,1.0796265871298427,0.2898453395656065
1.2664887844947066,1.579855084010266,0.823751980500617,1.0009020091616587,0.030272657222910948
1.1899887196984864,1.3528915619204271,0.7206368594479685,0.98670520439938,0.2896690232807135
1.166174741952034,1.3405674142911428,0.8042464619862968,0.9256323231090862,0.00339918339156077
1.3336098693216005,1.4077873252893254,0.7485230172196966,1.020762517500744,-0.009643000782753507
1.2125791705677365,1.1463104845015615,0.675453268074042,1.0691489705121473,-0.047085787999261455
1.2712436376176364,1.27348301650713,0.5766523084201991,0.8627178820619242,-0.12241475255461716
1.1410677149209492,1.3912235882073198,0.6844701309204908,0.8080653790113888,-0.15037587693043555
1.247125861578263,1.197060328757143,0.5578324380212735,0.9023999342843648,0.015213674076914319
1.352757877273067,1.0313721560455908,0.530609971368298,0.7409492729826372,-0.33339800780657125
1.198118229195474,0.9658852456838901,0.8381688486449153,0.7926416382042555,-0.2492766520984024
1.3300112491303182,1.0094650868967436,0.24574705892675136,0.7792891809296627,-0.2734273116428361
1.3722911195222813,1.1083705311324277,0.36278829924873124,0.658924184863007,-0.13272264300579473
1.4915545729991555,1.0189981717169487,0.27048724343922803,0.7392673649604367,-0.2526919633422083
1.4743655865776573,1.024286009020105,0.5577109768110134,0.9738889463180473,-0.1912250121487811
1.4393870127700397,0.9961236440578154,0.37163158283739084,0.6553376592803968,-0.30108945132574144
1.6609600063288539,1.0116201127708457,0.6024263895529359,0.9331708432441204,-0.05451957273938904
1.5484278440461692,1.1168320810312937,0.8264488774802325,1.033306959101772,-0.009831253910380165
1.4825481220912706,0.9173005578035125,0.8349857430573454,1.0364204586959942,0.10402016513446677
1.6898274437816627,0.9323771450769858,0.722619943647881,0.9248571213987111,0.08416530103271841
1.6996357856458446,0.9830763597306063,0.7717964930656601,1.1639326760145234,0.09882487899666349
1.8183319542264889,1.0433566398590253,0.8975916294537455,1.2158431365728828,0.16000750160688915
1.7916015003881076,1.0935638024704455,1.0648998869663957,1.1447579027156072,0.36579506583871646
1.8834663210479994,0.9312367578227321,1.0526784571317,1.1682559925105263,0.38903725572488684
1.7228711532342957,0.9053774827518228,1.1745584671486837,1.3200680487851413,0.7151811121753453
1.8659437948320574,1.0080764077297557,1.2836524955737705,1.2676961151245285,0.40405587584668423
1.9595429090815462,0.9988401799520698,1.143127518397578,1.290268346241532,0.6513263759253487
1.8809264382125648,0.9457317066369133,1.3652180934551406,1.4648908932129123,0.7390102747861813
2.0560419802448515,0.9946369958675949,1.4437602462868437,1.4882896133083356,0.9101262281733163
1.8249566975624645,1.023249425401387,1.3832196459630015,1.4049380827458473,1.0080753627893206
2.010524706563951,0.9413645856602284,1.6120469999449727,1.4846323709942038,1.0115250697732114
1.9524418961277046,0.9065507638686247,1.5319422346567777,1.6228175554354212,1.0794862957930753
1.9346682437657403,0.8885610859211857,1.6248597689472957,1.4808632852135288,1.0985764680211392
2.0194795729886894,0.9770721598112166,1.6327996905500421,1.6483608456864987,1.3685666763843232
1.9561654253278062,0.9066418171054965,1.7311104235967623,1.6591301651237869,1.4169359778322435
1.9393350711421,1.0420676858068663,1.651260134402885,1.7074152389220325,1.3193463538712211
2.0904834616165187,0.961606913213016,1.6376817715323966,1.9131525945253816,1.4885630773491354
2.09876912281848,0.9384422006083993,1.761032068403683,1.873668279513009,1.5449115763836516
1.8453233737078358,0.8872921650933325,1.7397497152084656,1.832573201516166,1.6743340114504108
1.8949088043049758,0.9044025737371277,1.774202222397016,1.8011962444740293,1.6971408009622173
1.797079054629574,1.0207503679881182,1.8804481203697998,1.909681302773314,1.7261425527437224
1.7667675081444312,1.0502438247858434,1.9567895245313653,1.9944305442417758,1.760592990217963
1.920014066374107,1.1087048149243552,1.9105326860310319,2.034230244161358,1.7815931813762296
1.8482883198143731,1.0692614700317025,1.7571029041475752,2.0111863049444234,1.9212355981194602
1.8925358360368498,1.1850134847585205,1.887076932122373,1.85583924154986,1.7565623246457671
1.725549342740646,1.0061341652042555,1.9866003467933175,2.056086583320314,1.8676392001606095
1.8754516277193056,1.177451081503658,1.906970743140027,2.141442199169728,1.8440350900008695
1.7818954335471255,1.3386856694922926,1.8646351307904818,2.1780072663903765,1.938522803487614
1.6607726935249494,1.3438390228948305,1.8224793635981444,2.1370331163609384,2.1965874187209025
1.688818533095228,1.425100109361467,1.9342826580550174,2.0471997883404685,2.082606623419579
1.9087156953522806,1.4152270167931067,1.7620334629060443,2.004044910550642,2.0632213787729716
1.7526298648746998,1.368621584051236,1.7410649790358843,2.000923157257187,1.9167930181911017
1.7946152199778758,1.289319835489063,1.8155112019173738,2.180920562832497,1.9473644010191193
1.6628361834568444,1.3541051420406778,1.8658438972480211,1.8902182646782277,1.9476648635571894
1.523052522792959,1.302201679315647,1.5676784830390584,1.892998909720857,2.0939658515669195
1.7469590672330726,1.4558999007715403,1.7064973646659591,1.8351344918240693,1.985192970822812
